"","ageyrs_r","sex","student_r","area","educate_r","currmarr_r","sexp1yr","SEScat"
"13900","16","male","yes","0","1","0"," 0","3"
"13901","15","male","yes","0","1","0"," 9","1"
"13902","19","male","no","0","1","0"," 2","1"
"13903","17","male","no","2","1","0"," 8","3"
"13904","15","male","yes","0","1","0"," 0","1"
"13905","18","male","no","2","1","0"," 1","0"
"13906","15","male","yes","1","1","0"," 0","3"
"13907","19","male","no","0","1","1"," 6","2"
"13908","18","male","yes","0","1","0","17","0"
"13909","19","male","yes","1","1","0"," 1","3"
"13910","19","male","no","0","1","0"," 2","0"
"13911","18","male","no","0","1","0","15","3"
"13912","19","male","no","0","1","0","16","2"
"13913","19","male","yes","1","1","0"," 0","0"
"13914","17","male","no","0","1","0"," 1","0"
"13915","16","male","yes","0","1","0"," 0","0"
"13916","18","male","yes","0","1","0","17","3"
"13917","19","male","no","0","1","1"," 1","1"
"13918","15","male","no","0","1","0"," 2","3"
"13919","18","male","no","0","1","0","16","2"
"13920","17","male","yes","0","1","0"," 0","1"
"13921","18","male","yes","0","1","0"," 3","1"
"13922","19","male","no","0","1","0"," 1","3"
"13923","17","male","yes","0","1","0"," 1","2"
"13924","16","male","yes","0","1","0"," 0","2"
"13925","15","male","yes","0","1","0"," 0","2"
"13926","17","male","yes","2","1","0"," 1","1"
"13927","17","male","yes","0","1","0"," 0","2"
"13928","16","male","yes","0","1","0"," 0","3"
"13929","19","male","yes","1","1","0"," 2","3"
"13930","18","male","yes","0","1","0","22","2"
"13931","16","male","yes","2","1","0"," 0","0"
"13932","19","male","yes","0","1","0"," 0","2"
"13933","18","male","no","0","1","0"," 2","0"
"13934","19","male","yes","0","1","0"," 8","2"
"13935","18","male","no","0","1","0"," 3","0"
"13936","17","male","no","0","1","0"," 2","0"
"13937","17","male","yes","0","1","0"," 0","1"
"13938","18","male","yes","2","1","0"," 1","3"
"13939","16","male","yes","1","1","0"," 2","2"
"13940","17","male","yes","1","1","0"," 1","3"
"13941","19","male","no","0","1","0"," 2","1"
"13942","16","male","no","1","1","0"," 1","2"
"13943","19","male","no","0","1","0","17","3"
"13944","15","male","yes","0","1","0"," 9","1"
"13945","18","male","no","0","1","0"," 1","0"
"13946","17","male","yes","0","1","0"," 0","2"
"13947","18","male","no","0","1","0","18","1"
"13948","18","male","yes","0","1","0","17","3"
"13949","17","male","yes","1","1","0"," 0","3"
"13950","17","male","yes","0","1","0"," 2","0"
"13951","16","male","yes","1","1","0"," 0","2"
"13952","16","male","no","2","1","0","30","3"
"13953","16","male","no","0","1","0","18","1"
"13954","17","male","no","0","1","0"," 2","3"
"13955","16","male","no","1","1","0"," 1","3"
"13956","16","male","yes","1","1","0"," 0","3"
"13957","16","male","yes","0","1","0"," 0","2"
"13958","16","male","yes","2","1","0"," 1","3"
"13959","19","male","no","0","1","0"," 1","3"
"13960","16","male","no","0","1","0","16","2"
"13961","16","male","yes","0","1","0"," 0","2"
"13962","16","male","yes","0","1","0"," 0","3"
"13963","18","male","no","0","1","0"," 1","2"
"13964","18","male","yes","2","1","0"," 2","2"
"13965","19","male","yes","0","1","0","17","3"
"13966","15","male","yes","0","1","0"," 0","2"
"13967","15","male","yes","0","1","0"," 0","3"
"13968","16","male","yes","0","1","0"," 0","2"
"13969","18","male","yes","0","1","0","22","2"
"13970","19","male","yes","1","1","0","20","3"
"13971","17","male","yes","0","1","0"," 0","1"
"13972","18","male","no","0","1","0"," 3","1"
"13973","17","male","yes","0","1","0"," 0","1"
"13974","16","male","yes","0","1","0"," 0","2"
"13975","15","male","yes","0","1","0"," 9","1"
"13976","17","male","yes","0","1","0"," 1","3"
"13977","18","male","no","0","1","0"," 1","3"
"13978","19","male","no","0","1","0"," 0","3"
"13979","19","male","yes","0","1","0","17","3"
"13980","15","male","no","0","1","0"," 0","0"
"13981","16","male","no","0","1","0"," 1","1"
"13982","15","male","no","2","1","0"," 7","1"
"13983","16","male","no","0","1","0"," 1","2"
"13984","15","male","yes","1","1","0"," 0","3"
"13985","19","male","no","0","1","0"," 1","0"
"13986","17","male","yes","0","1","0"," 0","2"
"13987","19","male","no","0","1","1"," 1","3"
"13988","17","male","yes","1","1","0"," 0","3"
"13989","19","male","yes","1","1","0"," 1","3"
"13990","16","male","yes","0","1","0"," 0","1"
"13991","17","male","no","1","1","0"," 4","1"
"13992","19","male","yes","0","1","0"," 0","2"
"13993","19","male","no","0","1","0"," 3","3"
"13994","15","male","no","0","1","0","18","1"
"13995","18","male","yes","1","1","0","10","2"
"13996","15","male","yes","0","1","0"," 1","0"
"13997","17","male","no","0","1","0"," 3","3"
"13998","17","male","yes","0","1","0"," 0","3"
"13999","18","male","yes","0","1","0","17","3"
"14000","15","male","no","0","1","0","17","3"
"14001","19","male","no","0","1","1"," 2","2"
"14002","17","male","yes","1","1","0"," 0","3"
"14003","18","male","yes","0","1","0","17","3"
"14004","16","male","no","0","1","0"," 1","0"
"14005","18","male","no","0","1","0"," 3","0"
"14006","17","male","no","0","1","0","18","0"
"14007","19","male","no","0","1","0"," 8","0"
"14008","19","male","no","0","1","0"," 7","1"
"14009","18","male","no","0","1","0","16","2"
"14010","18","male","no","0","1","0"," 1","1"
"14011","15","male","no","0","1","0"," 1","0"
"14012","15","male","yes","0","1","0"," 1","2"
"14013","18","male","no","0","1","0","16","2"
"14014","19","male","no","0","1","0"," 1","3"
"14015","17","male","yes","0","1","0"," 1","2"
"14016","18","male","no","1","1","0"," 0","0"
"14017","16","male","no","0","1","0"," 1","0"
"14018","19","male","yes","0","1","0"," 0","2"
"14019","15","male","no","0","1","0","17","3"
"14020","16","male","yes","0","1","0"," 0","1"
"14021","19","male","no","0","1","0","11","1"
"14022","18","male","no","0","1","0"," 2","2"
"14023","15","male","yes","0","1","0"," 0","3"
"14024","18","male","yes","1","1","0"," 7","3"
"14025","16","male","no","0","1","0"," 0","1"
"14026","19","male","no","0","1","0","16","2"
"14027","16","male","no","1","1","0"," 1","0"
"14028","16","male","yes","0","1","0"," 0","2"
"14029","16","male","no","0","1","0","18","1"
"14030","16","male","no","2","1","0"," 1","2"
"14031","16","male","yes","2","1","0"," 1","2"
"14032","16","male","no","0","1","0","17","3"
"14033","16","male","yes","0","1","0"," 0","3"
"14034","16","male","no","2","1","0"," 3","2"
"14035","16","male","yes","0","1","0"," 0","1"
"14036","17","male","no","2","1","0"," 4","0"
"14037","16","male","no","0","1","0"," 5","2"
"14038","17","male","no","0","1","0"," 9","2"
"14039","15","male","yes","0","1","0"," 0","3"
"14040","16","male","yes","0","1","0"," 0","2"
"14041","18","male","no","1","1","0"," 1","2"
"14042","18","male","yes","0","1","0"," 0","2"
"14043","17","male","yes","0","1","0"," 0","3"
"14044","18","male","no","1","1","0"," 2","1"
"14045","19","male","no","0","1","0"," 3","0"
"14046","15","male","yes","2","1","0"," 3","3"
"14047","16","male","no","0","1","0","12","0"
"14048","15","male","yes","1","1","0"," 0","3"
"14049","18","male","no","0","1","0"," 1","0"
"14050","15","male","yes","0","1","0"," 0","2"
"14051","19","male","yes","1","1","0"," 1","2"
"14052","18","male","yes","0","1","0","22","2"
"14053","16","male","yes","1","1","0"," 0","2"
"14054","18","male","no","0","1","0","18","1"
"14055","19","male","no","1","1","0"," 1","3"
"14056","18","male","no","2","0","0"," 1","0"
"14057","16","male","yes","1","1","0"," 0","2"
"14058","19","male","no","1","1","0"," 1","2"
"14059","17","male","no","0","1","0","17","3"
"14060","16","male","yes","0","1","0"," 0","3"
"14061","16","male","yes","0","1","0"," 1","1"
"14062","15","male","yes","0","1","0"," 0","3"
"14063","19","male","no","0","1","0"," 4","1"
"14064","17","male","no","2","1","0"," 1","1"
"14065","19","male","no","0","1","0"," 1","0"
"14066","17","male","no","1","1","0"," 7","0"
"14067","17","male","no","1","1","0"," 8","3"
"14068","16","male","yes","1","1","0"," 0","3"
"14069","17","male","yes","0","1","0"," 0","2"
"14070","18","male","yes","0","1","0","22","2"
"14071","18","male","no","1","1","0"," 9","3"
"14072","18","male","no","2","1","0","10","0"
"14073","15","male","yes","0","1","0"," 0","1"
"14074","19","male","no","0","1","0"," 1","1"
"14075","18","male","yes","1","1","0"," 7","3"
"14076","18","male","no","0","1","0","18","1"
"14077","16","male","yes","0","1","0"," 1","2"
"14078","17","male","yes","1","1","0"," 0","2"
"14079","17","male","no","0","1","0"," 8","1"
"14080","15","male","yes","0","1","0"," 0","2"
"14081","19","male","no","1","1","0"," 1","2"
"14082","18","male","yes","1","1","0","10","2"
"14083","15","male","yes","2","1","0"," 1","2"
"14084","19","male","no","1","1","0"," 2","2"
"14085","17","male","yes","1","1","0"," 0","3"
"14086","16","male","yes","2","1","0"," 1","3"
"14087","18","male","no","0","1","0"," 2","0"
"14088","18","male","no","0","0","0"," 1","0"
"14089","17","male","no","0","1","0","17","3"
"14090","18","male","no","2","1","0","30","2"
"14091","19","male","yes","0","1","0"," 0","0"
"14092","18","male","no","0","0","1"," 2","0"
"14093","18","male","no","2","1","0"," 1","2"
"14094","16","male","no","1","1","0"," 6","3"
"14095","18","male","yes","0","1","0"," 0","1"
"14096","18","male","no","1","1","0"," 9","3"
"14097","18","male","no","0","1","0"," 0","0"
"14098","16","male","yes","0","1","0"," 0","2"
"14099","16","male","yes","0","1","0"," 0","3"
"14100","18","male","no","0","1","0"," 3","1"
"14101","19","male","no","0","1","0"," 1","2"
"14102","15","male","yes","0","1","0"," 9","1"
"14103","19","male","no","0","1","0"," 1","2"
"14104","15","male","yes","0","1","0"," 0","3"
"14105","18","male","no","0","1","0"," 2","2"
"14106","17","male","yes","0","1","0"," 0","3"
"14107","16","male","yes","0","1","0"," 1","1"
"14108","16","male","yes","1","1","0"," 0","2"
"14109","16","male","yes","0","1","0"," 0","3"
"14110","18","male","yes","0","1","0","17","0"
"14111","18","male","yes","0","1","0"," 1","2"
"14112","19","male","yes","1","1","0"," 1","1"
"14113","19","male","yes","0","1","0","17","3"
"14114","17","male","no","2","1","0"," 8","3"
"14115","17","male","yes","0","1","0"," 1","3"
"14116","19","male","no","0","1","0","10","3"
"14117","15","male","yes","1","1","0"," 0","3"
"14118","16","male","yes","2","1","0"," 1","0"
"14119","16","male","yes","0","1","0"," 0","3"
"14120","19","male","yes","0","1","0","17","3"
"14121","19","male","no","0","1","0"," 1","1"
"14122","18","male","yes","0","1","0","17","3"
"14123","17","male","yes","1","1","0"," 0","1"
"14124","19","male","no","1","1","0"," 3","2"
"14125","15","male","yes","1","1","0"," 0","1"
"14126","15","male","no","1","1","0"," 0","2"
"14127","19","male","yes","0","1","0","17","3"
"14128","15","male","yes","0","1","0"," 9","1"
"14129","17","male","no","0","1","1"," 2","2"
"14130","16","male","no","0","1","0","16","2"
"14131","17","male","yes","0","1","0"," 1","2"
"14132","18","male","yes","0","1","0","22","2"
"14133","15","male","no","1","1","0"," 1","3"
"14134","18","male","no","0","1","0","18","1"
"14135","18","male","no","0","1","0"," 0","0"
"14136","16","male","yes","0","1","0"," 2","2"
"14137","16","male","yes","0","1","0"," 0","1"
"14138","15","male","yes","0","1","0"," 0","3"
"14139","17","male","yes","0","1","0"," 1","0"
"14140","16","male","no","0","1","0"," 1","3"
"14141","15","male","no","0","1","0"," 0","0"
"14142","17","male","yes","1","1","0"," 0","3"
"14143","18","male","no","0","1","1"," 1","0"
"14144","16","male","yes","0","1","0"," 0","2"
"14145","16","male","yes","0","1","0"," 0","2"
"14146","17","male","no","0","1","0","11","1"
"14147","17","male","yes","1","1","0"," 1","3"
"14148","18","male","yes","0","1","0","17","3"
"14149","17","male","yes","0","1","0"," 0","3"
"14150","17","male","yes","0","1","0"," 0","2"
"14151","19","male","yes","0","1","0"," 0","3"
"14152","15","male","no","1","1","0"," 2","0"
"14153","17","male","yes","0","1","0"," 3","2"
"14154","15","male","yes","0","1","0"," 1","3"
"14155","15","male","no","0","1","0","18","1"
"14156","16","male","yes","0","1","0"," 0","2"
"14157","17","male","yes","0","1","0"," 1","2"
"14158","19","male","yes","0","1","0"," 1","2"
"14159","18","male","no","1","1","0"," 2","2"
"14160","19","male","no","0","1","0"," 8","0"
"14161","17","male","yes","0","1","0"," 0","1"
"14162","18","male","no","0","1","0"," 0","0"
"14163","17","male","yes","1","1","0"," 0","2"
"14164","17","male","no","0","1","0"," 1","1"
"14165","15","male","no","0","1","0"," 0","0"
"14166","17","male","no","1","1","0"," 8","3"
"14167","15","male","no","0","1","0"," 1","0"
"14168","15","male","yes","0","1","0"," 9","1"
"14169","15","male","yes","0","1","0"," 0","0"
"14170","18","male","yes","0","1","0"," 1","3"
"14171","17","male","no","0","1","0"," 2","2"
"14172","16","male","no","0","1","0","18","1"
"14173","17","male","yes","0","1","0"," 0","1"
"14174","17","male","yes","1","1","0"," 3","0"
"14175","17","male","yes","0","1","0"," 1","2"
"14176","15","male","no","0","1","0"," 0","1"
"14177","15","male","yes","0","1","0"," 0","0"
"14178","16","male","no","0","1","0","17","3"
"14179","16","male","yes","0","1","0"," 0","2"
"14180","17","male","no","1","1","0"," 7","0"
"14181","17","male","no","0","1","0"," 1","1"
"14182","17","male","yes","1","1","0"," 0","3"
"14183","17","male","yes","0","1","0"," 0","2"
"14184","15","male","yes","0","1","0"," 0","2"
"14185","15","male","yes","0","1","0"," 9","1"
"14186","18","male","yes","0","1","0"," 0","1"
"14187","16","male","yes","0","1","0"," 0","1"
"14188","17","male","yes","0","1","0"," 0","3"
"14189","15","male","yes","0","1","0"," 9","1"
"14190","17","male","yes","0","1","0"," 0","3"
"14191","18","male","yes","0","1","0"," 1","3"
"14192","18","male","yes","0","1","0"," 1","3"
"14193","17","male","yes","0","1","0"," 0","3"
"14194","18","male","no","0","1","0"," 1","2"
"14195","17","male","yes","0","1","0"," 0","0"
"14196","18","male","no","0","1","0"," 0","0"
"14197","18","male","no","1","1","0"," 2","2"
"14198","18","male","yes","0","1","0","17","3"
"14199","17","male","yes","0","1","0"," 0","0"
"14200","16","male","yes","0","1","0"," 0","0"
"14201","15","male","yes","1","1","0"," 0","3"
"14202","16","male","no","0","1","0"," 0","1"
"14203","16","male","yes","1","1","0"," 0","2"
"14204","16","male","yes","0","1","0"," 2","0"
"14205","17","male","no","0","1","0"," 0","0"
"14206","19","male","no","0","1","0","17","3"
"14207","16","male","yes","1","1","0"," 0","0"
"14208","19","male","no","0","1","0"," 2","3"
"14209","15","male","no","0","1","0","17","3"
"14210","19","male","no","2","0","1"," 1","0"
"14211","18","male","yes","1","1","0"," 7","3"
"14212","15","male","yes","0","1","0"," 0","2"
"14213","15","male","yes","1","1","0"," 0","3"
"14214","16","male","yes","0","1","0"," 2","2"
"14215","19","male","yes","1","1","0","21","1"
"14216","16","male","yes","0","1","0"," 0","3"
"14217","15","male","yes","1","1","0"," 0","3"
"14218","17","male","no","0","1","0","17","3"
"14219","15","male","no","0","1","0"," 0","2"
"14220","15","male","yes","0","1","0"," 0","0"
"14221","17","male","no","0","1","0","17","3"
"14222","17","male","yes","0","1","0"," 0","2"
"14223","19","male","no","1","1","0"," 2","3"
"14224","18","male","no","0","1","0"," 1","2"
"14225","15","male","yes","0","1","0"," 0","2"
"14226","16","male","yes","0","1","0"," 0","1"
"14227","16","male","no","0","1","0","18","1"
"14228","17","male","no","1","1","0"," 0","2"
"14229","15","male","no","2","1","0"," 7","1"
"14230","18","male","yes","2","1","0"," 1","1"
"14231","16","male","yes","0","1","0"," 0","0"
"14232","17","male","no","0","1","0"," 2","3"
"14233","17","male","no","0","1","0","18","0"
"14234","18","male","no","2","1","0"," 1","0"
"14235","17","male","yes","0","1","0"," 2","3"
"14236","18","male","no","0","1","1"," 1","0"
"14237","18","male","no","1","1","0"," 1","3"
"14238","18","male","yes","0","1","0","17","3"
"14239","17","male","yes","0","1","0"," 0","3"
"14240","19","male","no","0","1","0"," 1","1"
"14241","17","male","yes","0","1","0"," 0","0"
"14242","17","male","yes","1","1","0"," 0","3"
"14243","17","male","no","0","1","0"," 0","1"
"14244","15","male","no","0","1","0"," 3","2"
"14245","18","male","no","0","1","0"," 1","3"
"14246","16","male","yes","1","1","0"," 0","3"
"14247","16","male","no","1","1","0"," 6","3"
"14248","15","male","yes","0","1","0"," 2","3"
"14249","18","male","no","0","1","0","15","3"
"14250","19","male","yes","0","1","0","17","3"
"14251","18","male","no","0","1","0"," 2","3"
"14252","17","male","no","0","1","0"," 3","0"
"14253","19","male","no","1","1","0"," 3","3"
"14254","16","male","yes","0","1","0"," 0","3"
"14255","18","male","no","0","1","1"," 2","1"
"14256","15","male","yes","0","1","0"," 0","2"
"14257","19","male","no","1","1","0"," 1","2"
"14258","15","male","yes","1","1","0"," 0","2"
"14259","17","male","yes","0","1","0"," 0","0"
"14260","18","male","no","1","1","0","20","2"
"14261","17","male","no","0","1","0"," 9","2"
"14262","15","male","yes","0","1","0"," 0","3"
"14263","17","male","yes","0","1","0"," 0","3"
"14264","19","male","no","2","1","1"," 1","0"
